"""SIREN""","""NIC""","""L1_NORMALISEE""","""L2_NORMALISEE""","""L3_NORMALISEE""","""L4_NORMALISEE""","""L5_NORMALISEE""","""L6_NORMALISEE""","""L7_NORMALISEE""","""L1_DECLAREE""","""L2_DECLAREE""","""L3_DECLAREE""","""L4_DECLAREE""","""L5_DECLAREE""","""L6_DECLAREE""","""L7_DECLAREE""","""NUMVOIE""","""INDREP""","""TYPVOIE""","""LIBVOIE""","""CODPOS""","""CEDEX""","""RPET""","""LIBREG""","""DEPET""","""ARRONET""","""CTONET""","""COMET""","""LIBCOM""","""DU""","""TU""","""UU""","""EPCI""","""TCD""","""ZEMET""","""SIEGE""","""ENSEIGNE""","""IND_PUBLIPO""","""DIFFCOM""","""AMINTRET""","""NATETAB""","""LIBNATETAB""","""APET700""","""LIBAPET""","""DAPET""","""TEFET""","""LIBTEFET""","""EFETCENT""","""DEFET""","""ORIGINE""","""DCRET""","""DDEBACT""","""ACTIVNAT""","""LIEUACT""","""ACTISURF""","""SAISONAT""","""MODET""","""PRODET""","""PRODPART""","""AUXILT""","""NOMEN_LONG""","""SIGLE""","""NOM""","""PRENOM""","""CIVILITE""","""RNA""","""NICSIEGE""","""RPEN""","""DEPCOMEN""","""ADR_MAIL""","""NJ""","""LIBNJ""","""APEN700""","""LIBAPEN""","""DAPEN""","""APRM""","""ESS""","""DATEESS""","""TEFEN""","""LIBTEFEN""","""EFENCENT""","""DEFEN""","""CATEGORIE""","""DCREN""","""AMINTREN""","""MONOACT""","""MODEN""","""PRODEN""","""ESAANN""","""TCA""","""ESAAPEN""","""ESASEC1N""","""ESASEC2N""","""ESASEC3N""","""ESASEC4N""","""VMAJ""","""VMAJ1""","""VMAJ2""","""VMAJ3""","""DATEMAJ""","""EVE""","""DATEVE""","""TYPCREH""","""DREACTET""","""DREACTEN""","""MADRESSE""","""MENSEIGNE""","""MAPET""","""MPRODET""","""MAUXILT""","""MNOMEN""","""MSIGLE""","""MNICSIEGE""","""MNJ""","""MAPEN""","""MPRODEN""","""SIRETPS""","""TEL"""
831438213,00017,AM CHAP ST JEAN EVAN A SAN GHJUVANNINA,MAIRIE,,VALLE,,20213 SORBO OCAGNANO,FRANCE,AM CHAP ST JEAN EVAN A SAN GHJUVANNINA,,MAIRIE,VILLAGE,,20213 SORBO OCAGNANO,,,,,VILLAGE,20213,,94,Corse,2B,3,09,286,SORBO OCAGNANO,2B,3,01,200073252,12,9404,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170724,20170724,99,99,,P,S,N, ,0,LES AMIS CHAPELLE ST JEAN L'EVANGELISTE DE SORBO OCAGNANO ET SAUVEGARDE DITE A SAN GHJUVANNINA,,,,,,00017,94,2B286,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170724,00,0 salarié,NN,2017,,20170724,201708,,S,N,,,,,,,,C,,,,2017-08-11T07:42:16,CS,20170724,1,,,,,,,,,,,,,,,
831438437,00012,DEUX CINQ DEUX - 252,,CHEZ VICTORIA PRAT - LE TRIANON,137 T RTE ST PIERRE FERIC,,06000 NICE,,DEUX CINQ DEUX - 252,,CHEZ VICTORIA PRAT - LE TRIANON,137 T RTE ST PIERRE FERIC,,06000 NICE,,137,T,RTE,ST PIERRE FERIC,06000,,93,Provence-Alpes-Côte d'Azur,06,2,99,088,NICE,06,7,01,200030195,72,9307,1,,1,O,201708,,,9003B,Autre création artistique,2017,00,0 salarié,NN,2017,1,20170111,20170111,99,99,,P,S,N, ,0,DEUX CINQ DEUX - 252,,,,,,00012,93,06088,,9220,Association déclarée ,9003B,Autre création artistique,2017,,O,20170111,00,0 salarié,NN,2017,,20170111,201708,,S,N,,,,,,,,C,,,,2017-08-11T07:52:25,CS,20170111,1,,,,,,,,,,,,,,,
831438585,00018,SOC DE CHASSE DE LA CROIX SUR ROUDOULE,,,MAISON DES CHASSEURS,,06260 LA CROIX SUR ROUDOULE,FRANCE,SOC DE CHASSE DE LA CROIX-SUR-ROUDOULE,,,MAISON DES CHASSEURS,,06260 LA CROIX-SUR-ROUDOULE,,,,,MAISON DES CHASSEURS,06260,,93,Provence-Alpes-Côte d'Azur,06,2,26,051,LA CROIX-SUR-ROUDOULE,,0,,200039931,02,9307,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2006,00,0 salarié,NN,2006,1,20060626,20060626,99,99,,P,S,N, ,0,SOCIETE DE CHASSE DE LA CROIX-SUR-ROUDOULE,,,,,,00018,93,06051,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2006,,O,20060626,00,0 salarié,NN,2006,,20060626,201708,,S,N,,,,,,,,C,,,,2017-08-11T07:58:58,CS,20060626,1,,,,,,,,,,,,,,,
831438650,00010,DANSE FUSION,MR BORDRON,ETAGE 1 VILLA PAULINE BT B,25 RUE HENRI MOISSAN,,13100 AIX EN PROVENCE,FRANCE,DANSE FUSION,,MR BORDRON-ETAGE 1-VILLA PAULINE BT B,25 RUE HENRI MOISSAN,,13100 AIX EN PROVENCE,,25,,RUE,HENRI MOISSAN,13100,,93,Provence-Alpes-Côte d'Azur,13,1,97,001,AIX EN PROVENCE,00,7,59,200054807,61,9308,1,,1,O,201708,,,9001Z,Arts du spectacle vivant,2017,00,0 salarié,NN,2017,1,20170701,20170701,99,99,,P,S,N, ,0,DANSE FUSION,,,,,,00010,93,13001,,9220,Association déclarée ,9001Z,Arts du spectacle vivant,2017,,O,20170701,00,0 salarié,NN,2017,,20170701,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:03:32,CS,20170701,1,,,,,,,,,,,,,,,
831438791,00012,ANGIES SISTERS GANG,MME SIMONOT,,5 RUE VALLIERE,,13140 MIRAMAS,FRANCE,ANGIES SISTERS GANG,,MME SIMONOT,5 RUE VALLIERE,,13140 MIRAMAS,,5,,RUE,VALLIERE,13140,,93,Provence-Alpes-Côte d'Azur,13,4,27,063,MIRAMAS,00,7,59,200054807,42,9312,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170710,20170710,99,99,,P,S,N, ,0,ANGIES SISTERS GANG,,,,,,00012,93,13063,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170710,00,0 salarié,NN,2017,,20170710,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:06:59,CS,20170710,1,,,,,,,,,,,,,,,
831438874,00016,OPEN ART WORLD,MME FASSANARO,,13 RUE NAU,,13006 MARSEILLE,FRANCE,OPEN ART WORLD,,MME FASSANARO,13 RUE NAU,,13006 MARSEILLE 6,,13,,RUE,NAU,13006,,93,Provence-Alpes-Côte d'Azur,13,3,98,206,MARSEILLE 6,00,7,59,200054807,73,9310,1,,1,O,201708,,,9003B,Autre création artistique,2017,00,0 salarié,NN,2017,1,20170701,20170701,99,99,,P,S,N, ,0,OPEN ART WORLD,,,,,,00016,93,13206,,9220,Association déclarée ,9003B,Autre création artistique,2017,,O,20170701,00,0 salarié,NN,2017,,20170701,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:10:16,CS,20170701,1,,,,,,,,,,,,,,,
831442512,00016,CULTURE LOISIRS VILLIERS CHARLEMAGNE,,,7 RUE SAINT MARTIN,,53170 VILLIERS CHARLEMAGNE,FRANCE,CULTURE LOISIRS VILLIERS CHARLEMAGNE,,,7 RUE SAINT MARTIN,,53170 VILLIERS CHARLEMAGNE,,7,,RUE,SAINT MARTIN,53170,,52,Pays de la Loire,53,1,15,273,VILLIERS CHARLEMAGNE,,0,,245300223,13,5209,1,,1,O,201708,,,9329Z,Autres activités récréatives et de loisirs,2017,01,1 ou 2 salariés,NN,2017,1,20170710,20170710,,,,P,S,N, ,0,CULTURE ET LOISIRS DE VILLIERS CHARLEMAGNE,,,,,,00016,52,53273,,9220,Association déclarée ,9329Z,Autres activités récréatives et de loisirs,2017,,O,20170710,01,1 ou 2 salariés,NN,2017,,20170710,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:39:31,CS,20170710,1,,,,,,,,,,,,,,,0243708945
831442959,00019,MALAGA ZAZA,MZ,,1 RUE JACQUES BREL,,66600 ESPIRA DE L AGLY,FRANCE,MALAGA ZAZA,MZ,,1 RUE JACQUES BREL,,66600 ESPIRA DE L'AGLY,,1,,RUE,JACQUES BREL,66600,,76,Occitanie,66,2,15,069,ESPIRA DE L'AGLY,66,1,10,200027183,17,9115,1,,1,O,201708,,,8899B,Action sociale sans hébergement n.c.a.,2017,00,0 salarié,NN,2017,1,20170805,20170805,99,99,,P,S,N, ,0,MALAGA ZAZA,MZ,,,,,00019,76,66069,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2017,,O,20170805,00,0 salarié,NN,2017,,20170805,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:41:31,CS,20170805,1,,,,,,,,,,,,,,,
831442967,00012,ASSOCIATION LES BARBOUIL O,ASS,,11 RUE DE LA GARE,,36270 EGUZON CHANTOME,FRANCE,ASSOCIATION LES BARBOUIL'O,ASS,,11 RUE DE LA GARE,,36270 EGUZON CHANTOME,,11,,RUE,DE LA GARE,36270,,24,Centre-Val de Loire,36,2,02,070,EGUZON CHANTOME,,0,,200068872,13,2409,1,,1,O,201708,,,8891A,Accueil de jeunes enfants,2017,00,0 salarié,NN,2017,1,20171003,20171003,,,,P,S,N, ,0,ASSOCIATION LES BARBOUIL'O,ASS,,,,,00012,24,36070,,9220,Association déclarée ,8891A,Accueil de jeunes enfants,2017,,O,20171003,00,0 salarié,NN,2017,,20171003,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:41:37,CS,20171003,1,,,,,,,,,,,,,,,
831443221,00013,ASSOCIATION ENVOL,,,54 RUE DE COQUARD,,47300 VILLENEUVE SUR LOT,FRANCE,ASSOCIATION ENVOL,,,54 RUE DE COQUARD,,47300 VILLENEUVE SUR LOT,,54,,RUE,DE COQUARD,47300,,75,Nouvelle-Aquitaine,47,3,99,323,VILLENEUVE SUR LOT,47,4,01,200023307,41,7211,1,,1,O,201708,,,8552Z,Enseignement culturel,2017,01,1 ou 2 salariés,NN,2017,1,20170715,20170715,,,,P,S,O, ,0,ASSOCIATION ENVOL,,,,,,00013,75,47323,,9220,Association déclarée ,8552Z,Enseignement culturel,2017,,O,20170715,01,1 ou 2 salariés,NN,2017,,20170715,201708,,S,O,,,,,,,,C,,,,2017-08-11T08:44:16,CS,20170715,1,,,,,,,,,,,,,,,0648912313
831443288,00012,ASSOCIATIONLOLONYO AIMONS NOUS,ASSOCIATION LOLONYO AIMONS NOUS,,2 ROUTE DU PONT DU DIABLE,,38110 CESSIEU,FRANCE,ASSOCIATIONLOLONYO AIMONS NOUS,,ASSOCIATION LOLONYO AIMONS NOUS,2 RTE DU PONT DU DIABLE,,38110 CESSIEU,,2,,RTE,DU PONT DU DIABLE,38110,,84,Auvergne-Rhône-Alpes,38,2,24,064,CESSIEU,38,3,04,200068567,16,8209,1,,1,O,201708,,,8899B,Action sociale sans hébergement n.c.a.,2012,00,0 salarié,NN,2012,1,20120607,20120607,,,,P,S,N, ,0,ASSOCIATIONLOLONYO AIMONS NOUS,,,,,,00012,84,38064,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2012,,O,20120607,00,0 salarié,NN,2012,,20120607,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:45:32,CS,20120607,1,,,,,,,,,,,,,,,
831443486,00012,LIGUE MOTOCYCLISTE GRAND EST,,MAISON REGIONALE DES SPORTS,13 RUE JEAN MOULIN,,54510 TOMBLAINE,FRANCE,LIGUE MOTOCYCLISTE GRAND EST,,MAISON REGIONALE DES SPORTS,13 RUE JEAN MOULIN,,54510 TOMBLAINE,,13,,RUE,JEAN MOULIN,54510,,44,Grand Est,54,3,19,526,TOMBLAINE,54,7,01,245400676,22,4103,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170712,20170712,99,99,,P,S,N, ,0,LIGUE MOTOCYCLISTE GRAND EST,,,,,,00012,44,54526,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170712,00,0 salarié,NN,2017,,20170712,201708,,S,N,,,,,,,,C,,,,2017-08-11T08:49:36,CS,20170712,1,,,,,,,,,,,,,,,0383188768
831446778,00019,GROUPEMENT D'EMPLOYEURS SAINT JEAN,,,COSQUER-ST JEAN,,29470 PLOUGASTEL DAOULAS,,GROUPEMENT D'EMPLOYEURS SAINT JEAN,,,COSQUER-ST JEAN,,29470 PLOUGASTEL DAOULAS,,,,,COSQUER-ST JEAN,29470,,53,Bretagne,29,1,12,189,PLOUGASTEL DAOULAS,29,7,01,242900314,31,5306,1,,1,O,201708,,,7830Z,Autre mise à disposition de ressources humaines,2017,00,0 salarié,NN,2017,9,20170801,20170801,,,,P,S,O, ,0,GROUPEMENT D'EMPLOYEURS SAINT JEAN,,,,,,00019,53,29189,,9223,Groupement d'employeurs ,7830Z,Autre mise à disposition de ressources humaines,2017,,O,20170801,00,0 salarié,NN,2017,,20170801,201708,,S,O,,,,,,,,C,,,,2017-08-11T10:04:36,CS,20170801,1,,,,,,,,,,,,,,,
831447362,00011,TRAINING DAY,,,1 PLACE YOURI GAGARINE,,93200 ST DENIS,FRANCE,TRAINING'DAY,,,1 PL YOURI GAGARINE,,93200 SAINT DENIS,,1,,PL,YOURI GAGARINE,93200,,11,Île-de-France,93,3,99,066,SAINT DENIS,00,8,51,200054781,61,1101,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,00,0 salarié,NN,2016,1,20161213,20161213,99,99,,P,S,N, ,0,TRAINING'DAY,,,,,,00011,11,93066,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2016,,O,20161213,00,0 salarié,NN,2016,,20161213,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:19:53,CS,20161213,1,,,,,,,,,,,,,,,
831447529,00015,ASSOCIATION I R A D E S,,,5 B RUE DES GABARES,,44450 ST JULIEN DE CONCELLES,FRANCE,ASSOCIATION I R A D E S,,,5 B RUE DES GABARES,,44450 SAINT JULIEN DE CONCELLES,,5,B,RUE,DES GABARES,44450,,52,Pays de la Loire,44,2,30,169,SAINT JULIEN DE CONCELLES,44,3,03,200067866,21,5203,1,,1,O,201708,,,9319Z,Autres activités liées au sport,2015,00,0 salarié,NN,2015,1,20150915,20150915,,,,P,S,N, ,0,ASSOCIATION I R A D E S,,,,,,00015,52,44169,,9220,Association déclarée ,9319Z,Autres activités liées au sport,2015,,O,20150915,00,0 salarié,NN,2015,,20150915,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:23:24,CS,20150915,1,,,,,,,,,,,,,,,0240680857
831447750,00017,CAPTEUR ASSOCIATION,CHEZ M BOQUET SYLVAIN,,65 RUE DE LA REPUBLIQUE,,08410 BOULZICOURT,FRANCE,CAPTEUR ASSOCIATION,,CHEZ M. BOQUET SYLVAIN,65 RUE DE LA REPUBLIQUE,,08410 BOULZICOURT,,65,,RUE,DE LA REPUBLIQUE,08410,,44,Grand Est,08,1,10,076,BOULZICOURT,,0,,240800862,12,2101,1,,1,O,201708,,,5911C,Production de films pour le cinéma,2001,00,0 salarié,NN,2001,1,20011120,20011120,99,99,,P,S,N, ,0,CAPTEUR ASSOCIATION,,,,,,00017,44,08076,,9220,Association déclarée ,5911C,Production de films pour le cinéma,2001,,O,20011120,00,0 salarié,NN,2001,,20011120,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:28:52,CS,20011120,1,,,,,,,,,,,,,,,
831447974,00013,MAMS GIRLS,,,5 RUE DES CELTES,,77700 SERRIS,FRANCE,MAMS GIRLS,,,5 RUE DES CELTES,,77700 SERRIS,,5,,RUE,DES CELTES,77700,,11,Île-de-France,77,5,21,449,SERRIS,77,2,06,247700339,22,1102,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170424,20170424,99,99,,P,S,N, ,0,MAMS GIRLS,,,,,,00013,11,77449,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170424,00,0 salarié,NN,2017,,20170424,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:34:09,CS,20170424,1,,,,,,,,,,,,,,,
831448493,00013,BM BOXING BMB,BMB,,15 RUE DES BAS BOURGS,,28000 CHARTRES,FRANCE,BM BOXING (BMB),BMB,,15 RUE DES BAS BOURGS,,28000 CHARTRES,,15,,RUE,DES BAS BOURGS,28000,,24,Centre-Val de Loire,28,1,98,085,CHARTRES,28,5,01,200033181,43,2404,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170801,20170801,99,99,,P,S,N, ,0,BM BOXING (BMB),BMB,,,,,00013,24,28085,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170801,00,0 salarié,NN,2017,,20170801,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:46:35,CS,20170801,1,,,,,,,,,,,,,,,
831448980,00019,FLEUR DE GEANTS,,,12 IMPASSE SAINT MARTIN,,16350 CHAMPAGNE MOUTON,FRANCE,FLEUR DE GEANTS,,,12 IMP SAINT MARTIN,,16350 CHAMPAGNE MOUTON,,12,,IMP,SAINT MARTIN,16350,,75,Nouvelle-Aquitaine,16,3,06,076,CHAMPAGNE MOUTON,,0,,200072049,12,5403,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,NN,Unités non employeuses,NN,,1,20170608,20170608,99,99,,P,S,N, ,0,FLEUR DE GEANTS,,,,,,00019,75,16076,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170608,NN,Unités non employeuses,NN,,,20170608,201708,,S,N,,,,,,,,C,,,,2017-08-11T10:57:08,CS,20170608,1,,,,,,,,,,,,,,,
831449236,00015,LA MAISON FORTE,,,LE BOURG,,47340 MONBALEN,FRANCE,LA MAISON FORTE,,,LE BOURG,,47340 MONBALEN,,,,,LE BOURG,47340,,75,Nouvelle-Aquitaine,47,1,16,171,MONBALEN,,0,,200023307,08,7209,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,NN,Unités non employeuses,NN,,1,20170628,20170628,99,99,,P,S,N, ,0,LA MAISON FORTE,,,,,,00015,75,47171,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170628,NN,Unités non employeuses,NN,,,20170628,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:02:52,CS,20170628,1,,,,,,,,,,,,,,,
831450192,00016,LES COPAINS D AKINA,,,13 AVENUE DENIS PAPIN,,77500 CHELLES,FRANCE,LES COPAINS D'AKINA,,,13 AV DENIS PAPIN,,77500 CHELLES,,13,,AV,DENIS PAPIN,77500,,11,Île-de-France,77,5,02,108,CHELLES,00,8,51,200057958,51,1101,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170713,20170713,99,99,,P,S,N, ,0,LES COPAINS D'AKINA,,,,,,00016,11,77108,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170713,00,0 salarié,NN,2017,,20170713,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:33:33,CS,20170713,1,,,,,,,,,,,,,,,
831450366,00016,KULTOURAL,,,84 B ALLEE DE LA PELOUSE,,33470 GUJAN MESTRAS,FRANCE,KULTOURAL,,,84 B ALL DE LA PELOUSE,,33470 GUJAN MESTRAS,,84,B,ALL,DE LA PELOUSE,33470,,75,Nouvelle-Aquitaine,33,6,14,199,GUJAN MESTRAS,33,5,01,243300563,41,7207,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170724,20170724,99,99,,P,S,N, ,0,KULTOURAL,,,,,,00016,75,33199,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170724,00,0 salarié,NN,2017,,20170724,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:41:50,CS,20170724,1,,,,,,,,,,,,,,,
831450374,00010,ETOILE,ACDAE,,10 B CHE DES SABLES,,06160 ANTIBES,,ETOILE,ACDAE,,10 B CHE DES SABLES,,06160 ANTIBES,,10,B,CHE,DES SABLES,06160,,93,Provence-Alpes-Côte d'Azur,06,1,94,004,ANTIBES,06,7,01,240600585,52,9305,1,,1,O,201708,,,8623Z,Pratique dentaire,2017,00,0 salarié,NN,2017,1,20170901,20170901,,,,S,S,N, ,0,ETOILE,ACDAE,,,,,00010,93,06004,,9220,Association déclarée ,8623Z,Pratique dentaire,2017,,O,20170901,00,0 salarié,NN,2017,,20170901,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:42:02,CS,20170901,1,,,,,,,,,,,,,,,0650844347
831450622,00012,ASS PROFESSIONNELS SANTE BAIE,CABINET MEDICAL,,1 RUE GABRIEL GRIZON,,17230 CHARRON,FRANCE,ASS PROFESSIONNELS SANTE BAIE,,CABINET MEDICAL,1 RUE GABRIEL GRIZON,,17230 CHARRON,,1,,RUE,GABRIEL GRIZON,17230,,75,Nouvelle-Aquitaine,17,3,09,091,CHARRON,,0,,200041499,14,5409,1,,1,O,201708,,,9412Z,Activités des organisations professionnelles,2016,00,0 salarié,NN,2016,1,20161209,20161209,99,99,,P,S,N, ,0,ASSOCIATION DES PROFESSIONNELS DE SANTE DE LA BAIE,,,,,,00012,75,17091,,9220,Association déclarée ,9412Z,Activités des organisations professionnelles,2016,,O,20161209,00,0 salarié,NN,2016,,20161209,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:50:51,CS,20161209,1,,,,,,,,,,,,,,,
831450671,00019,4L ET ON S ENVOLE,,,3 RUE DE L OLICAN,,51000 CHALONS EN CHAMPAGNE,FRANCE,4L ET ON S'ENVOLE,,,3 RUE DE L OLICAN,,51000 CHALONS EN CHAMPAGNE,,3,,RUE,DE L OLICAN,51000,,44,Grand Est,51,1,97,108,CHALONS EN CHAMPAGNE,51,5,01,200066876,44,2103,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170622,20170622,99,99,,P,S,N, ,0,4L ET ON S'ENVOLE,,,,,,00019,44,51108,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170622,00,0 salarié,NN,2017,,20170622,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:52:23,CS,20170622,1,,,,,,,,,,,,,,,
831450754,00013,AUDREY DUPUY RACING,,,LIEU DIT LE BOURG,,47120 VILLENEUVE DE DURAS,FRANCE,AUDREY DUPUY RACING,,,LD LE BOURG,,47120 VILLENEUVE DE DURAS,,,,LD,LE BOURG,47120,,75,Nouvelle-Aquitaine,47,2,07,321,VILLENEUVE DE DURAS,,0,,244700449,07,7201,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2015,00,0 salarié,NN,2015,1,20150310,20150310,99,99,,P,S,N, ,0,AUDREY DUPUY RACING,,,,,,00013,75,47321,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2015,,O,20150310,00,0 salarié,NN,2015,,20150310,201708,,S,N,,,,,,,,C,,,,2017-08-11T11:55:35,CS,20150310,1,,,,,,,,,,,,,,,
831450952,00013,EAURIZON SPORTS LOISIRS,,,LIEU DIT BOURDIEUNAOU,,47230 FEUGAROLLES,FRANCE,EAURIZON SPORTS LOISIRS,,,LD BOURDIEUNAOU,,47230 FEUGAROLLES,,,,LD,BOURDIEUNAOU,47230,,75,Nouvelle-Aquitaine,47,4,11,097,FEUGAROLLES,,0,,200068948,12,7209,1,,1,O,201708,,,9319Z,Autres activités liées au sport,2017,NN,Unités non employeuses,NN,,1,20170724,20170724,99,99,,P,S,N, ,0,EAURIZON SPORTS LOISIRS,,,,,,00013,75,47097,,9220,Association déclarée ,9319Z,Autres activités liées au sport,2017,,O,20170724,NN,Unités non employeuses,NN,,,20170724,201708,,S,N,,,,,,,,C,,,,2017-08-11T12:02:27,CS,20170724,1,,,,,,,,,,,,,,,
831451307,00019,ASSOCIATION PEDA GO,PEDA GO,B,CHEMIN DE LIGNE,LA SALINE,97422 ST PAUL,FRANCE,ASSOCIATION PEDA GO,PEDA GO,LA SALINE,B CHE DE LIGNE,,97422 SAINT PAUL,,,B,CHE,DE LIGNE,97422,,04,La Réunion,97,44,497,415,SAINT PAUL,9D,6,02,249740101,61,0403,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170701,20170701,,,,P,S,N, ,0,ASSOCIATION PEDA GO,PEDA GO,,,,,00019,04,97415,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170701,00,0 salarié,NN,2017,,20170701,201708,,S,N,,,,,,,,C,,,,2017-08-11T12:22:40,CS,20170701,1,,,,,,,,,,,,,,,0692348394
831451463,00010,CARS MEET SPEEDWAY,,,164 RUE ALBERT EINSTEIN,,33260 LA TESTE DE BUCH,FRANCE,CARS MEET SPEEDWAY,,,164 RUE ALBERT EINSTEIN,,33260 LA TESTE DE BUCH,,164,,RUE,ALBERT EINSTEIN,33260,,75,Nouvelle-Aquitaine,33,6,32,529,LA TESTE DE BUCH,33,5,01,243300563,42,7207,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,NN,Unités non employeuses,NN,,1,20170310,20170310,99,99,,P,S,N, ,0,CARS MEET SPEEDWAY,,,,,,00010,75,33529,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170310,NN,Unités non employeuses,NN,,,20170310,201708,,S,N,,,,,,,,C,,,,2017-08-11T12:38:45,CS,20170310,1,,,,,,,,,,,,,,,
831451489,00015,APSAA,,,6 RUE PASCAL DUPRAT,,40800 AIRE SUR L ADOUR,FRANCE,APSAA,APSAA,,6 RUE PASCAL DUPRAT,,40800 AIRE SUR L'ADOUR,,6,,RUE,PASCAL DUPRAT,40800,,75,Nouvelle-Aquitaine,40,2,01,001,AIRE SUR L'ADOUR,00,2,63,200030435,21,0050,1,,1,O,201708,,,8299Z,Autres activités de soutien aux entreprises n.c.a.,2015,NN,Unités non employeuses,NN,,1,20150622,20150622,99,99,,P,S,N, ,0,ASSOCIATION POUR LA CREATION D UN POLE SANTE SUR LE BASSIN SANITAIRE D AIRE SUR ADOUR,APSAA,,,,,00015,75,40001,,9220,Association déclarée ,8299Z,Autres activités de soutien aux entreprises n.c.a.,2015,,O,20150622,NN,Unités non employeuses,NN,,,20150622,201708,,S,N,,,,,,,,C,,,,2017-08-11T12:42:18,CS,20150622,1,,,,,,,,,,,,,,,
831451521,00015,ENSEMBLE PARTOUT,,,31 RUE DES PETITES TUILIERES,,87100 LIMOGES,FRANCE,ENSEMBLE PARTOUT,,,31 RUE DES PETITES TUILIERES,,87100 LIMOGES,,31,,RUE,DES PETITES TUILIERES,87100,,75,Nouvelle-Aquitaine,87,2,99,085,LIMOGES,87,6,01,248719312,61,7404,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170727,20170727,99,99,,P,S,N, ,0,ENSEMBLE PARTOUT,,,,,,00015,75,87085,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170727,00,0 salarié,NN,2017,,20170727,201708,,S,N,,,,,,,,C,,,,2017-08-11T12:58:51,CS,20170727,1,,,,,,,,,,,,,,,
